booking_id,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
212,22882,12,,2,344,293,,,1/14/2013 8:24,,0,0,1/13/2013 20:57,12.94788,77.67092,12.849482,77.663187,0
213,22786,12,,2,559,393,,,1/14/2013 10:04,,0,0,1/13/2013 21:43,12.97173,77.59829,13.19956,77.70688,0
214,22884,12,,2,455,117,,,1/14/2013 9:07,,0,0,1/13/2013 22:09,12.999874,77.67812,12.86966,77.62737,0
215,22889,12,,2,1281,1026,,,1/14/2013 0:00,,0,0,1/13/2013 23:13,12.934634,77.611283,13.10482,77.57631,0
216,12708,12,,2,393,1257,,,1/15/2013 0:14,,1,0,1/14/2013 0:16,13.19956,77.70688,12.934477,77.611284,0
217,25035,28,,2,393,995,,,1/15/2013 22:04,,0,0,1/14/2013 11:44,13.19956,77.70688,12.95158,77.57833,0
218,867,12,,2,1281,293,,,1/15/2013 6:43,,0,0,1/14/2013 15:45,12.934634,77.611283,12.849482,77.663187,0
219,22924,12,,2,393,1250,,,1/16/2013 23:02,,0,0,1/14/2013 16:36,13.19956,77.70688,13.02853,77.54625,0
220,22927,12,,2,293,585,,,1/14/2013 18:28,,0,0,1/14/2013 17:36,12.849482,77.663187,12.97677,77.5727,0
221,22930,87,,1,105,,15,32,1/15/2013 1:55,1/16/2013 2:00,0,0,1/14/2013 18:17,13.01766,77.64503,,,0
222,22932,12,1,3,571,,,,1/14/2013 18:57,,0,0,1/14/2013 18:35,12.95185,77.69642,,,0
223,22934,12,,2,52,451,,,1/15/2013 5:31,,1,0,1/14/2013 18:48,12.94329,77.54281,12.9739,77.57914,0
224,22936,12,,2,1371,1330,,,1/15/2013 6:00,,1,0,1/14/2013 20:34,13.000418,77.674835,12.953434,77.70651,0
225,22937,12,,2,1054,1365,,,1/15/2013 8:09,,1,0,1/14/2013 21:09,12.90184,77.581587,12.845653,77.677925,0
226,4345,12,,2,58,393,,,1/15/2013 3:36,,0,0,1/14/2013 21:58,12.88963,77.60119,13.19956,77.70688,0
227,22945,12,,2,433,784,,,1/15/2013 7:12,,0,0,1/15/2013 2:10,12.91226,77.59773,12.96634,77.60709,0
228,22859,65,2,3,1085,,,,1/15/2013 10:33,,0,0,1/15/2013 9:28,12.911942,77.651582,,,0
229,22959,85,,2,410,393,,,1/15/2013 14:24,,0,0,1/15/2013 10:52,13.05121,77.54113,13.19956,77.70688,0
230,2033,12,,2,1096,209,,,1/15/2013 16:48,,1,0,1/15/2013 10:56,12.96519,77.71932,12.97842,77.62972,0
231,22969,12,,2,463,484,,,1/16/2013 5:45,,1,0,1/15/2013 14:09,12.96037,77.58132,12.90013,77.48279,0
232,22970,65,,2,292,393,,,1/15/2013 16:48,,0,0,1/15/2013 14:28,12.93944,77.62923,13.19956,77.70688,0
233,1135,12,,2,1010,353,,,1/15/2013 21:07,,0,0,1/15/2013 14:47,12.96691,77.74935,13.03241,77.59914,0
234,30976,12,,2,1084,1384,,,1/15/2013 17:31,,0,0,1/15/2013 15:12,12.892657,77.581866,13.02853,77.54625,0
235,21755,12,,2,1384,571,,,1/16/2013 5:02,,0,0,1/15/2013 16:10,13.02853,77.54625,12.95185,77.69642,0
236,9616,85,,2,136,115,,,1/15/2013 19:40,,0,0,1/15/2013 16:23,12.90796,77.62418,12.99319,77.54472,0
237,22982,12,,2,1017,243,,,1/15/2013 18:00,,0,0,1/15/2013 17:33,13.11084,77.60074,13.24373,77.70915,0
238,19071,12,,2,1010,1282,,,1/16/2013 2:24,,0,0,1/15/2013 17:59,12.96691,77.74935,12.959687,77.747099,0
239,17869,12,,2,949,393,,,1/16/2013 5:31,,1,0,1/15/2013 19:24,12.98275,77.61582,13.19956,77.70688,0
240,18509,12,,2,1021,142,,,1/16/2013 7:26,,0,0,1/15/2013 20:40,13.02853,77.54625,12.91281,77.60923,0
241,22999,12,,2,767,585,,,1/16/2013 6:57,,0,0,1/15/2013 21:30,12.9122,77.51043,12.97677,77.5727,0
242,22948,12,,2,1056,1010,,,1/16/2013 8:24,,0,0,1/15/2013 22:30,12.919199,77.60931,12.96691,77.74935,0
243,23004,12,,2,393,515,,,1/16/2013 12:57,,1,0,1/15/2013 22:52,13.19956,77.70688,12.97896,77.67345,0
244,23016,12,,2,1095,455,,,1/16/2013 23:31,,0,0,1/16/2013 11:09,12.92415,77.67229,12.999874,77.67812,0
245,22955,85,2,3,466,,,,1/16/2013 12:14,,0,0,1/16/2013 11:24,13.017436,77.64458,,,0
246,23018,12,,2,832,393,,,1/16/2013 12:43,,0,0,1/16/2013 11:56,12.88019,77.64558,13.19956,77.70688,0
247,41448,12,,2,767,585,,,1/17/2013 16:04,,1,0,1/16/2013 13:20,12.9122,77.51043,12.97677,77.5727,0
248,23022,12,,2,450,393,,,1/17/2013 4:04,1/18/2013 0:00,1,0,1/16/2013 13:56,12.9334,77.62652,13.19956,77.70688,0
249,23027,12,,2,1323,1189,,,1/16/2013 17:31,,0,0,1/16/2013 15:32,12.869805,77.653211,12.91873,77.61494,0
250,23035,85,1,3,83,,,,1/16/2013 18:43,,0,0,1/16/2013 18:12,12.92415,77.67229,,,0
251,20477,12,,2,458,1063,,,1/16/2013 21:36,,0,0,1/16/2013 18:22,13.00037,77.72746,12.934477,77.611284,0
252,2602,24,,2,393,149,,,1/17/2013 21:07,,0,0,1/16/2013 21:16,13.19956,77.70688,12.93022,77.56039,0
253,22939,12,,2,1082,238,,,1/17/2013 7:26,,0,0,1/16/2013 21:18,12.870924,77.575879,12.93711,77.60171,0
254,23052,12,,2,1244,168,,,1/18/2013 5:02,,0,0,1/16/2013 23:06,12.96462,77.68779,12.99313,77.59828,0
255,23055,24,,2,570,293,,,1/17/2013 12:57,,1,0,1/16/2013 23:57,12.94832,77.5882,12.849482,77.663187,0
256,23056,12,,2,1147,393,,,1/17/2013 6:00,,0,0,1/17/2013 0:05,13.03064,77.6491,13.19956,77.70688,0
257,23061,12,,2,452,58,,,1/17/2013 6:00,,0,0,1/17/2013 5:31,12.95278,77.59088,12.88963,77.60119,0
258,23062,12,,2,393,87,,,1/17/2013 10:04,,0,0,1/17/2013 6:13,13.19956,77.70688,12.97003,77.60658,0
259,23065,12,,2,393,1041,,,1/17/2013 21:50,1/18/2013 0:00,1,0,1/17/2013 7:28,13.19956,77.70688,12.974408,77.6648,0
260,6412,12,,2,1328,499,,,1/17/2013 15:36,,0,0,1/17/2013 7:46,12.958808,77.649047,12.88973,77.64865,0
261,23071,12,,2,396,1021,,,1/17/2013 12:43,,0,0,1/17/2013 8:38,12.92073,77.66482,13.02853,77.54625,0
262,23071,12,,2,396,1021,,,1/17/2013 12:43,,0,0,1/17/2013 8:44,12.92073,77.66482,13.02853,77.54625,0
263,20343,12,,2,1010,571,,,1/17/2013 10:33,,0,0,1/17/2013 9:23,12.96691,77.74935,12.95185,77.69642,0
264,23076,12,,2,793,393,,,1/18/2013 0:00,,0,0,1/17/2013 10:36,13.02239,77.59492,13.19956,77.70688,0
265,21143,12,,2,1106,393,,,1/17/2013 13:55,,0,0,1/17/2013 12:00,12.93331,77.56666,13.19956,77.70688,0
266,23079,12,,2,1237,458,,,1/17/2013 15:07,,0,0,1/17/2013 12:05,12.92645,77.61206,13.00037,77.72746,0
267,31231,12,,2,571,160,,,1/19/2013 9:07,,1,0,1/17/2013 12:07,12.95185,77.69642,13.13243,77.66901,0
268,22228,12,2,3,590,,,,1/17/2013 13:55,,0,0,1/17/2013 13:13,13.00826,77.56433,,,0
269,23088,28,1,3,585,,,,1/17/2013 18:28,,0,0,1/17/2013 13:45,12.97677,77.5727,,,0
270,23100,24,,2,1010,393,,,1/17/2013 18:00,,0,0,1/17/2013 16:32,12.96691,77.74935,13.19956,77.70688,0
271,17331,12,,2,1371,117,,,1/18/2013 6:28,,1,0,1/17/2013 18:07,13.000418,77.674835,12.86966,77.62737,0
272,23111,12,,2,1133,767,,,1/17/2013 19:26,,0,0,1/17/2013 18:50,12.9744,77.69183,12.9122,77.51043,0
273,23117,12,,2,1075,1175,,,1/18/2013 11:02,,0,0,1/17/2013 19:18,12.973464,77.618473,12.959979,77.647998,0
274,23118,12,,2,463,492,,,1/17/2013 20:24,,0,0,1/17/2013 19:21,12.96037,77.58132,12.851218,77.521664,0
275,23119,12,,2,542,585,,,1/17/2013 21:36,,0,0,1/17/2013 19:32,12.93823,77.62289,12.97677,77.5727,0
276,21531,12,,2,105,1384,,,1/18/2013 20:09,,0,0,1/17/2013 20:25,13.01766,77.64503,13.02853,77.54625,0
277,2380,12,,2,484,1038,,,1/18/2013 1:55,,0,0,1/17/2013 21:04,12.90013,77.48279,12.981266,77.637162,0
278,21518,12,,2,1038,393,,,1/18/2013 5:31,,0,0,1/17/2013 22:01,12.981266,77.637162,13.19956,77.70688,0
279,20665,12,,2,393,269,,,1/18/2013 23:31,,0,0,1/17/2013 22:37,13.19956,77.70688,12.9744,77.69183,0
280,19348,12,,2,352,571,,,1/18/2013 6:00,,0,0,1/17/2013 23:24,13.03369,77.62821,12.95185,77.69642,0
281,23145,12,,2,708,499,,,1/18/2013 10:33,,1,0,1/18/2013 8:59,13.03504,77.62341,12.88973,77.64865,0
282,17335,12,,2,625,339,,,1/18/2013 16:04,,0,0,1/18/2013 9:04,12.95431,77.6553,12.91028,77.64512,0
283,22236,85,2,3,949,,,,1/18/2013 11:02,1/18/2013 0:00,1,0,1/18/2013 9:42,12.98275,77.61582,,,0
284,23148,24,,2,157,393,,,1/20/2013 6:00,,0,0,1/18/2013 10:46,13.00858,77.66079,13.19956,77.70688,0
285,23152,12,,2,393,136,,,1/20/2013 22:33,,0,0,1/18/2013 11:54,13.19956,77.70688,12.90796,77.62418,0
286,23155,28,2,3,936,,,,1/18/2013 13:40,,0,0,1/18/2013 12:39,12.97251,77.61954,,,0
287,22958,28,,2,953,171,,,1/18/2013 15:07,,1,0,1/18/2013 13:00,12.90536,77.54309,12.98479,77.66128,0
288,23160,85,,2,105,1150,,,1/19/2013 8:24,,0,0,1/18/2013 13:48,13.01766,77.64503,12.99287,77.71662,0
289,23164,24,,2,25,1379,,,1/29/2013 9:07,,0,0,1/18/2013 14:34,12.98059,77.57475,13.062088,77.473672,0
290,23164,28,,2,25,1379,,,1/30/2013 9:07,,0,0,1/18/2013 14:35,12.98059,77.57475,13.062088,77.473672,0
291,12891,12,,2,1052,585,,,1/18/2013 16:33,,0,0,1/18/2013 15:12,12.912695,77.576265,12.97677,77.5727,0
292,17990,12,,2,516,1234,,,1/18/2013 17:02,,1,0,1/18/2013 15:24,13.0056,77.65799,12.98635,77.58203,0
293,23168,12,,2,1391,393,,,1/18/2013 16:19,,0,0,1/18/2013 15:41,12.970926,77.647321,13.19956,77.70688,0
294,23169,12,,2,846,1084,,,1/18/2013 16:48,,0,0,1/18/2013 15:46,12.98635,77.58203,12.892657,77.581866,0
295,23171,12,,2,61,1390,,,1/18/2013 18:28,,1,0,1/18/2013 16:00,12.96298,77.71229,12.969368,77.641302,0
296,23174,12,,2,1379,1349,,,1/18/2013 17:31,,0,0,1/18/2013 16:18,13.062088,77.473672,12.993686,77.587527,0
297,23175,12,,2,1010,450,,,1/18/2013 18:00,,0,0,1/18/2013 16:34,12.96691,77.74935,12.9334,77.62652,0
298,23177,12,,1,691,,15,32,1/19/2013 6:57,1/19/2013 0:00,0,0,1/18/2013 16:53,12.93611,77.60751,,,0
299,15973,12,,2,585,571,,,1/18/2013 22:19,,0,0,1/18/2013 17:06,12.97677,77.5727,12.95185,77.69642,0
300,23180,12,,2,292,1244,,,1/18/2013 18:57,,0,0,1/18/2013 17:07,12.93944,77.62923,12.96462,77.68779,0
301,23184,65,,1,572,,,32,1/19/2013 6:00,1/19/2013 0:00,1,0,1/18/2013 18:03,12.91873,77.61494,,,0
302,23190,12,,2,293,1365,,,1/18/2013 20:24,,0,0,1/18/2013 19:07,12.849482,77.663187,12.845653,77.677925,0
303,23192,12,,2,1165,1068,,,1/18/2013 21:21,,0,0,1/18/2013 19:12,12.990947,77.687112,13.044009,77.606805,0
304,23194,12,,2,136,1384,,,1/20/2013 9:07,,1,0,1/18/2013 19:15,12.90796,77.62418,13.02853,77.54625,0
305,23195,12,,2,433,393,,,1/19/2013 5:31,,0,0,1/18/2013 19:25,12.91226,77.59773,13.19956,77.70688,0
306,4300,12,,2,393,768,,,1/19/2013 17:02,,1,0,1/18/2013 19:35,13.19956,77.70688,12.98999,77.55332,0
307,23197,12,,2,393,502,,,1/19/2013 4:19,,0,0,1/18/2013 19:49,13.19956,77.70688,12.90084,77.56483,0
308,23202,12,,2,936,393,,,1/19/2013 6:57,,0,0,1/18/2013 20:29,12.97251,77.61954,13.19956,77.70688,0
309,19252,12,,2,393,1365,,,1/19/2013 1:26,,0,0,1/18/2013 20:34,13.19956,77.70688,12.845653,77.677925,0
310,20392,12,1,3,1068,,,,1/19/2013 8:38,1/19/2013 0:00,1,0,1/18/2013 20:38,13.044009,77.606805,,,0
311,23203,12,,2,293,356,,,1/18/2013 21:36,,0,0,1/18/2013 20:42,12.849482,77.663187,12.833854,77.400913,0
312,23205,12,,2,693,1384,,,1/19/2013 20:38,,1,0,1/18/2013 21:15,12.90868,77.60398,13.02853,77.54625,0
313,23207,12,,2,393,293,,,1/20/2013 12:00,,0,0,1/18/2013 21:51,13.19956,77.70688,12.849482,77.663187,0
314,23208,12,,2,1189,455,,,1/19/2013 6:28,,0,0,1/18/2013 22:02,12.91873,77.61494,12.999874,77.67812,0
315,19489,12,,2,308,25,,,1/19/2013 14:24,,1,0,1/18/2013 22:32,12.99049,77.69798,12.98059,77.57475,0
316,23213,12,2,3,516,,,,1/19/2013 6:00,,0,0,1/18/2013 22:48,13.0056,77.65799,,,0
317,22758,12,2,3,1147,,,,1/19/2013 12:57,1/19/2013 0:00,1,0,1/19/2013 0:36,13.03064,77.6491,,,0
318,23219,12,,2,1350,585,,,1/24/2013 4:19,,1,0,1/19/2013 1:57,12.909202,77.5662,12.97677,77.5727,0
319,23220,12,,2,414,531,,,1/19/2013 4:19,,0,0,1/19/2013 3:54,13.00397,77.59964,12.99255,77.57842,0
320,23221,12,,2,393,293,,,1/19/2013 7:40,,0,0,1/19/2013 7:18,13.19956,77.70688,12.849482,77.663187,0
321,17990,12,,2,516,117,,,1/19/2013 9:07,,0,0,1/19/2013 8:32,13.0056,77.65799,12.86966,77.62737,0
322,20184,12,,2,363,393,,,1/20/2013 3:50,,0,0,1/19/2013 9:23,12.99287,77.71662,13.19956,77.70688,0
323,23229,12,,2,1365,393,,,1/19/2013 15:07,,1,0,1/19/2013 9:50,12.845653,77.677925,13.19956,77.70688,0
324,23230,12,,2,515,49,,,1/19/2013 11:31,,0,0,1/19/2013 10:02,12.97896,77.67345,12.78091,77.77131,0
325,22832,12,1,3,689,,,,1/19/2013 13:55,,0,0,1/19/2013 10:13,12.97672,77.64927,,,0
326,15800,12,,2,689,601,,,1/19/2013 12:28,,0,0,1/19/2013 10:38,12.97672,77.64927,13.02434,77.56593,0
327,4006,24,2,3,590,,,,1/19/2013 14:24,,0,0,1/19/2013 12:34,13.00826,77.56433,,,0
328,23241,12,1,3,293,,,,1/20/2013 18:28,,0,0,1/19/2013 14:04,12.849482,77.663187,,,0
329,14094,12,,2,393,149,,,1/19/2013 18:57,,0,0,1/19/2013 14:13,13.19956,77.70688,12.93022,77.56039,0
330,23243,12,,2,393,1038,,,1/19/2013 16:04,,1,0,1/19/2013 14:33,13.19956,77.70688,12.981266,77.637162,0
331,23244,12,,2,393,1038,,,1/19/2013 16:19,1/20/2013 0:00,1,0,1/19/2013 14:36,13.19956,77.70688,12.981266,77.637162,0
332,30991,12,,2,2,393,,,1/21/2013 3:07,,0,0,1/19/2013 15:27,12.99212,77.67218,13.19956,77.70688,0
333,23249,12,,2,297,1038,,,1/19/2013 16:19,,0,0,1/19/2013 15:37,12.99789,77.61488,12.981266,77.637162,0
334,23207,12,,2,393,83,,,1/20/2013 12:00,,0,0,1/19/2013 15:52,13.19956,77.70688,12.92415,77.67229,0
335,1256,12,2,3,339,,,,1/20/2013 7:55,,0,0,1/19/2013 16:14,12.91028,77.64512,,,0
336,23260,85,1,3,1183,,,,1/19/2013 19:55,,0,0,1/19/2013 18:21,12.965563,77.668576,,,0
337,9384,12,,2,585,1120,,,1/20/2013 6:57,,0,0,1/19/2013 19:47,12.97677,77.5727,12.89724,77.61065,0
338,23266,24,,2,625,393,,,1/22/2013 18:43,,0,0,1/19/2013 20:11,12.95431,77.6553,13.19956,77.70688,0
339,23267,85,,2,167,353,,,1/20/2013 14:24,,0,0,1/19/2013 20:15,12.99036,77.58913,13.03241,77.59914,0
340,21901,12,2,3,58,,,,1/20/2013 11:31,1/20/2013 0:00,1,0,1/19/2013 21:57,12.88963,77.60119,,,0
341,23276,12,,2,1021,1393,,,1/20/2013 4:48,,0,0,1/19/2013 22:11,13.02853,77.54625,13.19966,77.70688,0
342,28516,24,2,3,832,,,,1/20/2013 10:04,,0,0,1/19/2013 22:39,12.88019,77.64558,,,0
343,23280,12,,2,450,393,,,1/20/2013 23:02,,0,0,1/19/2013 22:46,12.9334,77.62652,13.19956,77.70688,0
344,1713,12,,2,142,393,,,1/20/2013 6:57,,0,0,1/20/2013 1:02,12.91281,77.60923,13.19956,77.70688,0
345,23285,12,,2,393,1298,,,1/20/2013 7:40,,1,0,1/20/2013 2:49,13.19956,77.70688,12.879678,77.646355,0
346,23286,12,,2,768,393,,,1/20/2013 9:07,,0,0,1/20/2013 5:44,12.98999,77.55332,13.19956,77.70688,0
347,22596,28,,2,393,115,,,1/20/2013 23:16,,1,0,1/20/2013 8:17,13.19956,77.70688,12.99319,77.54472,0
348,23289,12,,2,693,171,,,1/20/2013 10:04,1/21/2013 0:00,1,0,1/20/2013 8:24,12.90868,77.60398,12.98479,77.66128,0
349,23295,12,,2,1330,585,,,1/21/2013 14:38,,1,0,1/20/2013 9:48,12.953434,77.70651,12.97677,77.5727,0
350,22965,65,,2,393,571,,,1/20/2013 22:19,,0,0,1/20/2013 9:48,13.19956,77.70688,12.95185,77.69642,0
351,5913,85,2,3,791,,,,1/20/2013 11:31,1/20/2013 0:00,1,0,1/20/2013 10:00,13.00453,77.61717,,,0
352,23569,12,1,3,1010,,,,1/24/2013 17:31,,0,0,1/24/2013 15:25,12.96691,77.74935,,,0
353,16663,85,,2,1150,1371,,,1/26/2013 12:00,,0,0,1/24/2013 16:49,12.99287,77.71662,13.000418,77.674835,0
354,23576,12,,2,149,585,,,1/24/2013 21:36,,0,0,1/24/2013 17:00,12.93022,77.56039,12.97677,77.5727,0
355,23580,12,,2,1084,1010,,,1/27/2013 7:26,,0,0,1/24/2013 17:44,12.892657,77.581866,12.96691,77.74935,0
356,21305,12,,2,83,1017,,,1/24/2013 20:09,,0,0,1/24/2013 18:44,12.92415,77.67229,13.11084,77.60074,0
357,22765,12,,2,585,814,,,1/30/2013 22:33,,0,0,1/24/2013 20:12,12.97677,77.5727,12.908993,77.6889,0
358,2195,12,,2,357,393,,,1/25/2013 1:26,,0,0,1/24/2013 21:10,13.03064,77.6491,13.19956,77.70688,0
359,23590,12,,1,142,,15,29,1/26/2013 1:55,1/27/2013 2:00,0,0,1/24/2013 22:23,12.91281,77.60923,,,0
360,16903,12,,2,292,392,,,1/25/2013 9:07,,0,0,1/24/2013 22:42,12.93944,77.62923,12.986284,77.735245,0
361,17704,12,1,3,83,,,,1/26/2013 9:36,1/25/2013 0:00,1,0,1/24/2013 22:51,12.92415,77.67229,,,0
362,7566,12,,2,559,689,,,1/24/2013 23:31,,0,0,1/24/2013 22:55,12.97173,77.59829,12.97672,77.64927,0
363,23592,12,,2,784,1189,,,1/24/2013 23:45,,0,0,1/24/2013 23:17,12.96634,77.60709,12.91873,77.61494,0
364,23594,24,,2,571,393,,,1/25/2013 12:57,1/25/2013 0:00,1,0,1/24/2013 23:29,12.95185,77.69642,13.19956,77.70688,0
365,23246,12,,2,1350,1063,,,1/25/2013 5:02,,0,0,1/25/2013 3:47,12.909202,77.5662,12.934477,77.611284,0
366,23601,12,,2,585,83,,,1/27/2013 6:57,,1,0,1/25/2013 6:48,12.97677,77.5727,12.92415,77.67229,0
367,14994,12,,2,1323,168,,,1/25/2013 11:02,,0,0,1/25/2013 8:51,12.869805,77.653211,12.99313,77.59828,0
368,8094,12,,2,393,58,,,1/25/2013 12:00,,0,0,1/25/2013 9:42,13.19956,77.70688,12.88963,77.60119,0
369,23609,65,2,3,1147,,,,1/25/2013 11:16,,0,0,1/25/2013 10:19,13.03064,77.6491,,,1
370,23610,12,,2,1375,393,,,1/31/2013 3:07,,1,0,1/25/2013 10:20,12.94371,77.600549,13.19956,77.70688,0
371,21050,12,,2,822,1017,,,1/25/2013 15:07,,0,0,1/25/2013 10:22,13.01024,77.58056,13.11084,77.60074,0
372,23611,12,,2,410,393,,,1/25/2013 17:02,,0,0,1/25/2013 10:27,13.05121,77.54113,13.19956,77.70688,0
373,17719,12,1,3,1034,,,,1/25/2013 13:55,,0,0,1/25/2013 13:12,13.047926,77.597766,,,0
374,23627,12,,2,130,625,,,1/28/2013 6:00,,1,0,1/25/2013 13:55,12.79665,77.38693,12.95431,77.6553,1
375,23631,12,,2,150,585,,,1/26/2013 5:02,,0,0,1/25/2013 14:28,12.89724,77.61065,12.97677,77.5727,0
376,18572,12,,2,1150,393,,,1/26/2013 8:09,,1,0,1/25/2013 14:50,12.99287,77.71662,13.19956,77.70688,0
377,23639,12,,2,393,1389,,,1/27/2013 7:40,,0,0,1/25/2013 15:55,13.19956,77.70688,12.919785,77.577031,0
378,8245,12,,2,1021,92,,,1/25/2013 19:12,,0,0,1/25/2013 16:19,13.02853,77.54625,12.99569,77.6835,0
379,4826,12,2,3,1054,,,,1/26/2013 9:36,,0,0,1/25/2013 16:44,12.90184,77.581587,,,0
380,7386,12,1,3,542,,,,1/25/2013 18:57,,0,0,1/25/2013 16:51,12.93823,77.62289,,,0
381,23648,12,2,3,516,,,,1/26/2013 4:33,,0,0,1/25/2013 17:09,13.0056,77.65799,,,0
382,23655,87,2,3,832,,,,1/25/2013 19:12,,0,0,1/25/2013 18:11,12.88019,77.64558,,,0
383,23655,87,,2,832,1239,,,1/25/2013 19:12,,0,0,1/25/2013 18:13,12.88019,77.64558,12.97251,77.61954,0
384,23660,12,,2,83,393,,,1/28/2013 14:24,,0,0,1/25/2013 18:35,12.92415,77.67229,13.19956,77.70688,0
385,23063,12,,2,414,450,,,1/25/2013 22:04,,0,0,1/25/2013 19:10,13.00397,77.59964,12.9334,77.62652,0
386,23665,12,,2,105,1102,,,1/26/2013 1:12,,0,0,1/25/2013 19:39,13.01766,77.64503,12.93652,77.54481,0
387,23666,12,,2,571,393,,,1/26/2013 6:00,,0,0,1/25/2013 20:00,12.95185,77.69642,13.19956,77.70688,0
388,23673,12,,2,83,393,,,1/26/2013 3:07,,1,0,1/25/2013 21:12,12.92415,77.67229,13.19956,77.70688,0
389,17888,28,,2,849,1145,,,1/26/2013 9:21,,1,0,1/25/2013 21:35,12.95434,77.60072,13.03241,77.59914,0
390,23685,85,,2,1181,393,,,1/26/2013 13:26,,0,0,1/26/2013 6:10,12.97896,77.67345,13.19956,77.70688,0
391,20184,12,,2,393,363,,,1/26/2013 23:16,,1,0,1/26/2013 7:35,13.19956,77.70688,12.99287,77.71662,0
392,3367,12,,2,1163,393,,,1/27/2013 4:04,,1,0,1/26/2013 7:59,13.00794,77.7329,13.19956,77.70688,0
393,23693,12,,1,515,,15,41,1/26/2013 11:31,1/26/2013 11:30,0,0,1/26/2013 9:05,12.97896,77.67345,,,0
394,23694,12,,2,1166,393,,,1/27/2013 0:14,,1,0,1/26/2013 9:06,12.997198,77.669514,13.19956,77.70688,0
395,23696,65,,2,1045,1205,,,1/26/2013 15:07,,0,0,1/26/2013 10:01,12.940238,77.589161,13.01899,77.54744,0
396,17694,65,2,3,1157,,,,1/26/2013 12:00,,0,0,1/26/2013 10:07,13.05121,77.54113,,,0
397,23698,12,,2,176,339,,,1/26/2013 18:43,,1,0,1/26/2013 10:21,12.9073,77.69512,12.91028,77.64512,0
398,16621,24,,2,571,393,,,1/26/2013 23:02,,0,0,1/26/2013 11:43,12.95185,77.69642,13.19956,77.70688,0
399,23707,12,2,3,393,,,,1/26/2013 12:57,,0,0,1/26/2013 12:04,13.19956,77.70688,,,0
400,23708,12,,2,269,393,,,1/26/2013 15:36,,0,0,1/26/2013 12:09,12.9744,77.69183,13.19956,77.70688,0
401,41482,12,1,3,1152,,,,1/26/2013 16:04,,0,0,1/26/2013 12:19,12.87153,77.60206,,,0
402,23711,12,,2,136,585,,,1/27/2013 16:04,,1,0,1/26/2013 12:26,12.90796,77.62418,12.97677,77.5727,0
403,3850,12,,2,561,393,,,1/26/2013 18:14,,0,0,1/26/2013 12:30,13.00983,77.62967,13.19956,77.70688,0
404,18674,12,,2,393,1318,,,2/3/2013 0:28,,1,0,1/26/2013 13:12,13.19956,77.70688,12.938602,77.629962,0
405,23717,12,1,3,590,,,,1/26/2013 15:07,,0,0,1/26/2013 14:02,13.00826,77.56433,,,0
406,2126,24,,2,776,839,,,1/26/2013 19:55,,0,0,1/26/2013 14:25,13.01508,77.67796,12.85773,77.78642,0
407,23452,65,,1,585,,15,32,1/27/2013 6:00,1/27/2013 6:00,1,0,1/26/2013 15:02,12.97677,77.5727,,,0
408,23709,12,,2,1147,1096,,,1/26/2013 16:33,,0,0,1/26/2013 15:43,13.03064,77.6491,12.96519,77.71932,0
409,23542,12,1,3,571,,,,1/26/2013 19:26,1/26/2013 0:00,1,0,1/26/2013 17:40,12.95185,77.69642,,,0
410,23732,12,,2,1281,89,,,1/27/2013 0:57,,0,0,1/26/2013 17:59,12.934634,77.611283,12.96519,77.71932,0
411,23733,87,,1,571,,,108,1/27/2013 7:26,1/27/2013 0:00,1,0,1/26/2013 18:05,12.95185,77.69642,,,0
412,23735,12,,2,269,572,,,1/26/2013 20:24,,0,0,1/26/2013 18:15,12.9744,77.69183,12.91873,77.61494,0
413,23737,12,,2,142,393,,,1/26/2013 20:38,,0,0,1/26/2013 18:35,12.91281,77.60923,13.19956,77.70688,0
414,23740,12,,2,689,393,,,1/27/2013 4:48,,0,0,1/26/2013 18:44,12.97672,77.64927,13.19956,77.70688,0
415,23743,12,,2,1049,1384,,,1/26/2013 20:24,,0,0,1/26/2013 19:21,12.925348,77.574677,13.02853,77.54625,0
416,23092,12,,2,585,1095,,,1/27/2013 6:57,,0,0,1/26/2013 19:32,12.97677,77.5727,12.92415,77.67229,0
417,23363,12,,2,784,1301,,,1/26/2013 23:16,,0,0,1/26/2013 19:32,12.96634,77.60709,12.937222,77.626915,0
418,23363,12,,2,784,1301,,,1/26/2013 23:16,,0,0,1/26/2013 19:38,12.96634,77.60709,12.937222,77.626915,0
419,23750,65,2,3,1126,,,,1/27/2013 10:04,,0,0,1/26/2013 21:04,12.96799,77.58882,,,0
420,21349,12,,1,571,,15,185,1/27/2013 8:24,1/27/2013 0:00,0,0,1/26/2013 21:21,12.95185,77.69642,,,0
421,15485,12,1,3,1217,,,,1/27/2013 10:33,1/27/2013 0:00,1,0,1/26/2013 22:28,13.04937,77.51179,,,0
422,24462,12,,2,1063,393,,,1/27/2013 4:33,,0,0,1/26/2013 22:31,12.934477,77.611284,13.19956,77.70688,0
423,23755,24,,2,393,392,,,1/27/2013 12:43,,1,0,1/26/2013 22:34,13.19956,77.70688,12.986284,77.735245,0
424,23730,12,,2,458,1379,,,1/27/2013 7:55,,0,0,1/27/2013 4:07,13.00037,77.72746,13.062088,77.473672,0
